cik,user,fx_user,ir_user,cp_user,year,dm
1093672,1,0,1,0,2023,2023m12
1093673,0,0,0,0,2002,2002m12
1093673,0,0,0,0,2003,2003m12
1093673,0,0,0,0,2004,2004m12
1093677,0,,,,1999,1999m12
1093677,0,,,,2000,2000m12
1093677,0,,,,2001,2001m12
1093677,0,0,0,0,2002,2002m12
1093677,0,0,0,0,2003,2003m12
1093677,0,0,0,0,2004,2004m12
1093677,0,0,0,0,2005,2005m12
1093677,0,0,0,0,2006,2006m12
1093677,0,0,0,1,2008,2008m3
1093677,0,0,0,1,2009,2009m3
1093677,0,0,0,1,2010,2010m3
1093677,0,0,0,1,2011,2011m3
1093682,0,0,0,0,2000,2000m3
1093682,1,0,0,0,2001,2001m3
1093683,0,,,,1999,1999m10
1093683,0,0,0,0,2000,2000m10
1093683,0,,,,2001,2001m10
1093683,0,,,,2002,2002m10
1093683,0,,,,2003,2003m10
1093683,0,,,,2004,2004m10
1093683,0,,,,2005,2005m10
1093683,0,,,,2006,2006m10
1093683,0,,,,2007,2007m10
1093683,0,,,,2008,2008m10
1093683,0,,,,2009,2009m10
1093683,0,,,,2010,2010m10
1093683,0,,,,2011,2011m10
1093683,0,,,,2012,2012m10
1093683,0,,,,2013,2013m10
1093685,0,,,,1999,1999m12
1093685,0,0,0,0,2000,2000m12
1093691,0,,,,1999,1999m12
1093691,0,0,0,0,2000,2000m12
1093691,0,0,0,0,2001,2001m12
1093691,0,0,0,0,2002,2002m12
1093691,0,0,0,0,2003,2003m12
1093691,0,0,0,0,2004,2004m12
1093691,0,0,0,0,2005,2005m12
1093691,0,0,0,0,2006,2006m12
1093691,0,0,0,0,2007,2007m12
1093691,0,0,0,0,2008,2008m12
1093691,0,0,0,0,2009,2009m12
1093691,0,0,0,0,2010,2010m12
1093691,0,1,0,0,2011,2011m12
1093691,1,0,0,0,2012,2012m12
1093691,0,0,0,0,2013,2013m12
1093691,0,0,0,0,2014,2014m12
1093691,0,0,0,0,2015,2015m12
1093691,0,0,0,0,2016,2016m12
1093691,0,0,0,0,2017,2017m12
1093691,1,0,0,0,2018,2018m12
1093691,1,0,0,0,2019,2019m12
1093691,1,0,0,0,2020,2020m12
1093691,1,0,0,0,2021,2021m12
1093691,1,0,0,0,2022,2022m12
1093691,1,0,0,0,2023,2023m12
1093709,1,0,0,0,1999,1999m12
1093709,0,0,0,0,2000,2000m12
1093726,0,,,,1999,1999m12
1093728,0,0,0,0,1999,1999m12
1093728,0,0,0,0,2000,2000m12
1093728,0,0,0,0,2001,2001m12
1093728,0,0,0,0,2002,2002m12
1093728,0,0,0,0,2003,2003m12
1093728,0,0,0,0,2004,2004m12
1093728,0,0,0,0,2005,2005m12
1093728,0,0,0,0,2006,2006m12
1093728,0,0,0,0,2007,2007m12
1093728,0,0,0,0,2008,2008m12
1093728,0,0,0,0,2009,2009m12
1093728,0,,,,2010,2010m12
1093728,0,0,0,0,2011,2011m12
1093728,0,0,0,0,2012,2012m12
1093728,0,0,0,0,2013,2013m12
1093728,0,0,0,0,2014,2014m12
1093759,0,0,0,0,1999,1999m12
1093759,0,0,0,0,2000,2000m12
1093779,1,1,0,0,2000,2000m12
1093779,0,1,0,0,2001,2001m12
1093779,0,0,0,0,2002,2002m12
1093779,1,0,0,0,2003,2003m12
1093792,0,,,,1999,1999m12
1093799,0,0,0,0,1999,1999m12
1093799,1,0,0,1,2000,2000m12
1093799,1,0,0,1,2001,2001m12
1093799,1,0,0,1,2002,2002m12
1093799,1,0,0,1,2003,2003m12
1093799,1,0,0,1,2004,2004m12
1093800,0,0,0,0,2000,2000m2
1093800,0,0,0,0,2001,2001m2
1093800,0,,,,2002,2002m2
1093800,0,,,,2003,2003m2
1093800,0,0,0,0,2003,2003m12
1093800,0,0,0,0,2004,2004m12
1093800,0,0,0,0,2005,2005m12
1093800,0,,,,2006,2006m12
1093800,0,,,,2007,2007m12
1093800,0,0,0,0,2008,2008m12
1093800,0,0,0,0,2009,2009m12
1093800,0,0,0,0,2010,2010m12
1093800,0,0,0,0,2011,2011m12
1093802,0,0,0,0,1999,1999m12
1093802,0,0,0,0,2000,2000m12
1093802,0,0,0,0,2001,2001m12
1093802,0,0,0,0,2002,2002m12
1093818,0,,,,1999,1999m12
1093818,0,,,,2000,2000m12
1093818,0,0,0,0,2001,2001m12
1093818,0,0,0,0,2002,2002m12
1093818,0,0,0,0,2003,2003m12
1093818,0,0,0,0,2004,2004m12
1093818,1,0,0,0,2005,2005m12
1093819,0,,,,1999,1999m12
1093819,0,,,,2000,2000m12
1093819,0,,,,2001,2001m12
1093819,0,,,,2002,2002m12
1093819,0,,,,2003,2003m12
1093819,1,0,0,0,2004,2004m12
1093819,1,0,0,0,2005,2005m12
1093819,1,0,0,0,2006,2006m12
1093819,1,0,0,0,2007,2007m12
1093819,1,0,0,0,2008,2008m12
1093819,1,0,0,0,2009,2009m12
1093837,0,0,0,0,2000,2000m12
1093837,0,0,0,0,2001,2001m12
1093837,0,,,,2002,2002m12
1093837,0,0,0,0,2003,2003m6
1093837,0,0,0,0,2004,2004m6
1093837,0,0,0,0,2005,2005m6
1093837,0,0,0,0,2006,2006m6
1093837,0,0,0,0,2007,2007m6
1093838,0,0,0,0,1999,1999m12
1093838,1,0,0,0,2000,2000m12
1093876,0,,,,1999,1999m12
1093884,0,,,,1999,1999m12
1093884,0,0,0,0,2000,2000m12
1093884,0,,,,2001,2001m12
1093884,0,,,,2002,2002m12
1093885,0,0,0,0,1999,1999m12
1093885,0,0,0,0,2000,2000m12
1093885,0,0,0,0,2001,2001m12
1093885,0,0,0,0,2002,2002m12
1093885,0,0,0,0,2003,2003m12
1093885,0,0,0,0,2004,2004m12
1093885,0,0,0,0,2005,2005m12
1093885,0,0,0,0,2006,2006m12
1093885,0,0,0,0,2007,2007m12
1093885,1,0,0,0,2008,2008m12
1093885,0,0,0,0,2009,2009m12
1093897,0,,,,1999,1999m12
1093897,1,0,0,0,2000,2000m12
1093897,1,0,0,0,2001,2001m12
1093897,0,0,0,0,2002,2002m12
1093897,0,0,0,0,2003,2003m12
1093897,0,0,0,0,2004,2004m12
1093897,0,0,0,0,2005,2005m12
1093897,0,0,0,0,2006,2006m12
1093897,0,0,0,0,2007,2007m12
1093897,1,0,1,0,2008,2008m12
1093897,1,0,0,0,2009,2009m12
1093897,1,0,0,0,2010,2010m12
1093897,1,0,0,0,2011,2011m12
1093902,0,,,,2000,2000m7
1093902,0,,,,2001,2001m7
1093902,0,,,,2002,2002m7
1093902,0,0,0,0,2003,2003m7
1093903,0,,,,1999,1999m12
1093903,0,0,0,0,2000,2000m12
1093903,0,,,,2001,2001m12
1093903,0,,,,2002,2002m12
1093903,0,,,,2003,2003m12
1093903,0,0,0,0,2004,2004m12
1093903,0,0,0,0,2005,2005m12
1093903,0,0,0,0,2006,2006m12
1093903,0,0,0,0,2007,2007m12
1093903,0,0,0,0,2008,2008m12
1093903,0,0,0,0,2009,2009m9
1093903,0,0,0,0,2010,2010m9
1093903,0,0,0,0,2011,2011m12
1093913,0,0,0,0,1999,1999m12
1093913,0,0,0,0,2000,2000m12
1093913,0,0,0,0,2001,2001m12
1093913,0,,,,2002,2002m12
1093913,0,0,0,0,2003,2003m12
1093913,0,,,,2004,2004m12
1093913,0,,,,2005,2005m12
1093913,0,0,0,0,2006,2006m12
1093913,0,0,0,0,2007,2007m12
1093928,0,0,0,0,2006,2006m12
1093928,0,,,,2007,2007m12
1093928,0,0,0,0,2008,2008m12
1093928,0,0,0,0,2009,2009m12
1093928,0,0,0,0,2010,2010m12
1093928,1,0,0,1,2011,2011m12
1093933,0,,,,2001,2001m12
1093933,0,,,,2002,2002m12
1093933,0,,,,2003,2003m12
1093933,0,,,,2005,2005m3
1093933,1,0,0,0,2005,2005m12
1093933,1,0,0,0,2006,2006m12
1093933,1,0,0,0,2007,2007m12
1093939,1,0,0,0,1999,1999m12
1093940,1,0,0,0,1999,1999m12
1093942,1,0,0,0,1999,1999m12
1093942,1,0,0,0,2000,2000m12
1093942,1,0,0,0,2001,2001m12
1093942,1,0,0,0,2002,2002m12
1093942,1,0,0,0,2003,2003m12
1093942,1,0,0,0,2004,2004m12
1093943,1,0,0,0,1999,1999m12
1093980,0,,,,1999,1999m12
1093984,0,,,,1999,1999m12
1093984,0,,,,2000,2000m12
1093984,0,,,,2001,2001m12
1093984,0,,,,2002,2002m12
1093984,0,0,0,0,2003,2003m12
1093986,0,0,0,0,2000,2000m12
1093986,0,0,0,0,2001,2001m12
1093989,0,,,,2000,2000m6
1093989,0,,,,2001,2001m6
1093989,0,,,,2002,2002m6
1093989,0,,,,2003,2003m6
1093989,0,,,,2004,2004m6
1093993,0,,,,2000,2000m6
1093993,0,,,,2001,2001m6
1093993,0,,,,2002,2002m6
1093993,0,,,,2003,2003m6
1094005,1,0,0,0,2000,2000m6
1094005,0,0,0,0,2001,2001m6
1094005,0,0,0,0,2002,2002m6
1094005,0,0,0,0,2002,2002m12
1094005,0,0,0,0,2003,2003m12
1094005,0,0,0,0,2004,2004m12
1094005,0,0,0,0,2005,2005m12
1094005,0,0,0,0,2006,2006m12
1094007,0,0,0,0,1999,1999m12
1094007,0,0,0,0,2000,2000m12
1094007,0,0,0,0,2001,2001m12
1094007,0,0,0,0,2002,2002m12
1094007,0,0,0,0,2003,2003m12
1094007,0,0,0,0,2004,2004m12
1094007,0,0,0,0,2005,2005m12
1094007,0,0,0,0,2006,2006m12
1094007,0,0,0,0,2007,2007m12
1094007,0,0,0,0,2008,2008m12
1094007,0,,,,2009,2009m12
1094007,0,0,0,0,2010,2010m12
1094007,0,0,0,0,2011,2011m12
1094007,0,0,0,0,2012,2012m12
1094007,0,,,,2013,2013m12
1094012,0,,,,2000,2000m6
1094012,0,0,0,0,2001,2001m6
1094012,0,0,0,0,2002,2002m6
1094017,0,0,0,0,1999,1999m12
1094017,0,0,0,0,2000,2000m3
1094017,0,0,0,0,2001,2001m3
1094017,1,0,0,0,2002,2002m3
1094017,0,0,0,0,2003,2003m3
1094019,0,0,0,0,2000,2000m12
1094019,0,,,,2001,2001m12
1094019,0,,,,2002,2002m12
1094019,0,0,0,0,2003,2003m12
1094019,0,0,0,0,2004,2004m12
1094019,0,0,0,0,2005,2005m12
1094019,0,0,0,0,2006,2006m12
1094019,0,0,0,0,2007,2007m12
1094019,0,0,0,0,2008,2008m12
1094019,0,0,0,0,2009,2009m12
1094019,0,0,0,0,2010,2010m12
1094019,0,0,0,0,2011,2011m12
1094019,0,0,0,0,2012,2012m12
1094019,0,0,0,0,2013,2013m12
1094032,0,0,0,0,2000,2000m6
1094032,0,0,0,0,2001,2001m6
1094032,0,0,0,0,2002,2002m6
1094032,0,0,0,0,2003,2003m6
1094032,0,0,0,0,2004,2004m6
1094032,0,0,0,0,2004,2004m12
1094032,0,0,0,0,2005,2005m12
1094032,0,0,0,0,2006,2006m12
1094032,0,0,0,0,2007,2007m12
1094032,0,0,0,0,2008,2008m12
1094032,0,0,0,0,2009,2009m12
1094032,0,0,0,0,2010,2010m12
1094032,0,0,0,0,2011,2011m12
1094032,0,0,0,0,2012,2012m12
1094032,0,0,0,0,2013,2013m12
1094032,0,0,0,0,2014,2014m12
1094032,0,0,0,0,2019,2019m12
1094032,0,0,0,0,2021,2021m3
1094032,0,0,0,0,2022,2022m3
1094032,0,0,0,0,2023,2023m3
1094032,0,0,0,0,2024,2024m3
1094037,0,0,0,0,1998,1998m12
1094038,0,0,0,0,1999,1999m12
1094038,0,0,0,0,2000,2000m12
1094038,0,,,,2001,2001m12
1094038,0,0,0,0,2002,2002m12
1094038,0,0,0,0,2003,2003m12
1094038,0,0,0,0,2004,2004m12
1094038,0,,,,2005,2005m12
1094038,0,0,0,0,2006,2006m12
1094038,0,0,0,0,2007,2007m12
1094038,0,0,0,0,2008,2008m12
1094038,0,0,0,0,2009,2009m12
1094038,1,0,0,0,2010,2010m12
1094038,1,0,0,0,2011,2011m12
1094038,1,0,0,0,2012,2012m12
1094038,1,0,0,0,2013,2013m12
1094038,1,0,0,0,2014,2014m12
1094038,1,0,0,0,2015,2015m12
1094038,1,0,0,0,2016,2016m12
1094038,1,0,0,0,2017,2017m12
1094038,0,0,0,0,2018,2018m12
1094038,0,0,0,0,2019,2019m12
1094038,0,0,0,0,2020,2020m12
1094038,0,0,0,0,2021,2021m12
1094038,0,,,,2022,2022m12
1094038,0,0,0,0,2023,2023m12
1094051,0,0,0,0,1999,1999m12
1094051,0,0,0,0,2000,2000m12
1094051,0,0,0,0,2001,2001m12
1094052,0,0,0,0,1999,1999m12
1094052,0,0,0,0,2000,2000m12
1094052,0,0,0,0,2001,2001m12
1094053,0,0,0,0,1999,1999m12
1094053,0,0,0,0,2000,2000m12
1094058,0,0,0,0,2000,2000m12
1094058,0,0,0,0,2001,2001m12
1094058,0,,,,2002,2002m12
1094058,0,0,0,0,2003,2003m12
1094058,0,0,0,0,2004,2004m12
1094058,0,0,0,0,2005,2005m12
1094058,0,0,0,0,2006,2006m12
1094058,0,0,0,0,2007,2007m12
1094058,1,0,0,0,2008,2008m12
1094058,1,0,0,0,2009,2009m12
1094058,0,,,,2010,2010m12
1094058,0,,,,2011,2011m12
1094067,1,0,1,0,1999,1999m12
1094067,1,0,1,0,2000,2000m12
1094067,1,0,1,0,2001,2001m12
1094067,1,0,1,0,2002,2002m12
1094067,1,0,1,0,2004,2004m12
1094067,1,0,1,0,2005,2005m12
1094068,1,0,1,0,1999,1999m12
1094068,1,0,1,0,2000,2000m12
1094068,1,0,1,0,2001,2001m12
1094068,1,0,1,0,2002,2002m12
1094068,1,0,1,0,2004,2004m12
1094068,1,0,1,0,2005,2005m12
1094084,0,0,0,0,1999,1999m12
1094084,0,0,0,0,2000,2000m12
1094084,0,,,,2001,2001m12
1094084,0,,,,2002,2002m12
1094084,0,0,0,0,2003,2003m12
1094084,0,,,,2004,2004m12
1094084,0,0,0,0,2005,2005m12
1094084,0,0,0,0,2006,2006m12
1094084,0,0,0,0,2007,2007m12
1094084,1,0,0,0,2008,2008m12
1094084,0,0,0,0,2009,2009m12
1094084,1,0,0,0,2010,2010m12
1094084,1,0,0,0,2011,2011m12
1094084,0,0,0,0,2012,2012m12
1094084,0,,,,2013,2013m12
1094084,0,,,,2014,2014m12
1094084,0,,,,2015,2015m12
1094084,0,,,,2016,2016m12
1094084,0,,,,2017,2017m12
1094084,0,,,,2018,2018m12
1094084,0,0,0,0,2019,2019m12
1094084,0,0,0,0,2020,2020m12
1094084,0,0,0,0,2021,2021m12
1094084,0,0,0,0,2022,2022m12
1094087,0,0,0,0,1999,1999m12
1094087,0,0,0,0,2000,2000m12
1094087,0,0,0,0,2001,2001m12
1094087,0,0,0,0,2002,2002m12
1094089,0,0,0,0,2000,2000m12
1094089,0,0,0,0,2001,2001m12
1094093,1,0,1,1,1999,1999m12
1094093,1,0,1,1,2000,2000m12
1094093,1,0,1,1,2001,2001m12
1094093,1,0,1,1,2002,2002m12
1094093,1,0,1,1,2003,2003m12
1094093,1,0,1,1,2004,2004m12
1094093,1,0,1,1,2005,2005m12
1094093,1,0,1,1,2006,2006m12
1094093,1,0,1,1,2007,2007m12
1094093,1,0,1,1,2008,2008m12
1094093,1,1,1,1,2009,2009m12
1094093,1,1,1,1,2010,2010m12
1094093,1,0,1,1,2011,2011m12
1094093,1,0,1,1,2012,2012m12
1094093,1,0,1,1,2013,2013m12
1094093,1,0,1,1,2014,2014m12
1094093,1,0,1,1,2015,2015m12
1094093,1,0,1,1,2016,2016m12
1094093,1,0,1,1,2017,2017m12
1094093,1,0,1,1,2018,2018m12
1094093,1,0,1,1,2019,2019m12
1094093,1,0,1,1,2020,2020m12
1094093,1,0,1,1,2021,2021m12
1094093,1,1,1,1,2022,2022m12
1094093,1,1,1,1,2023,2023m12
1094139,0,0,0,0,2001,2001m12
1094139,0,,,,2002,2002m12
1094139,0,,,,2003,2003m12
1094139,0,,,,2004,2004m12
1094139,0,,,,2005,2005m12
1094139,0,,,,2006,2006m12
1094139,0,0,0,0,2007,2007m12
1094139,0,0,0,0,2008,2008m12
1094139,0,,,,2009,2009m12
1094139,0,,,,2010,2010m12
1094139,0,0,0,0,2011,2011m12
1094139,0,,,,2012,2012m12
1094139,0,0,0,0,2013,2013m12
1094139,0,,,,2014,2014m12
1094139,0,,,,2015,2015m12
1094139,0,,,,2016,2016m12
1094139,0,,,,2017,2017m12
1094202,0,0,0,0,2000,2000m1
1094204,0,,,,1999,1999m12
1094220,0,0,0,0,2000,2000m5
1094220,0,,,,2001,2001m5
1094220,0,0,0,0,2001,2001m7
1094231,0,,,,1999,1999m12
1094231,0,0,0,0,2000,2000m12
1094231,0,,,,2001,2001m12
1094231,0,,,,2002,2002m12
1094231,0,,,,2003,2003m12
1094231,0,,,,2004,2004m12
1094238,0,0,0,0,2000,2000m6
1094238,0,0,0,0,2001,2001m6
1094238,0,0,0,0,2002,2002m6
1094238,0,0,0,0,2003,2003m6
1094238,0,0,0,0,2004,2004m6
1094238,0,0,0,0,2005,2005m6
1094238,0,0,0,0,2006,2006m6
1094238,0,0,0,0,2007,2007m6
1094238,1,0,1,0,2008,2008m6
1094238,1,0,1,0,2009,2009m6
1094238,1,0,1,0,2010,2010m6
1094238,1,0,1,0,2011,2011m6
1094238,1,0,1,0,2012,2012m6
1094238,1,0,1,0,2013,2013m6
1094243,1,0,0,1,1999,1999m12
1094243,1,0,0,1,2000,2000m12
1094243,0,0,0,1,2001,2001m12
1094243,0,0,0,1,2002,2002m12
1094243,1,0,0,1,2003,2003m12
1094243,0,0,0,1,2004,2004m12
1094243,0,0,0,1,2005,2005m12
1094285,1,0,0,0,1999,1999m12
1094285,1,0,0,0,2000,2000m12
1094285,1,0,0,0,2001,2001m12
1094285,0,0,0,0,2002,2002m12
1094285,1,0,0,0,2003,2003m12
1094285,1,0,0,0,2004,2004m12
1094285,0,0,0,0,2005,2005m12
1094285,0,0,0,0,2006,2006m12
1094285,0,0,0,0,2007,2007m12
1094285,1,1,0,0,2008,2008m12
1094285,1,1,0,0,2009,2009m12
1094285,1,1,1,0,2010,2010m12
1094285,1,1,0,0,2011,2011m12
1094285,1,1,0,0,2012,2012m12
1094285,1,1,0,0,2013,2013m12
1094285,1,1,0,0,2014,2014m12
1094285,1,1,0,0,2015,2015m12
1094285,1,1,0,0,2016,2016m12
1094285,1,1,1,0,2017,2017m12
1094285,1,1,1,0,2018,2018m12
1094285,1,1,1,0,2019,2019m12
1094285,1,1,1,0,2020,2020m12
1094285,1,1,1,0,2021,2021m12
1094285,1,1,1,0,2022,2022m12
1094285,1,1,1,0,2023,2023m12
1094286,0,0,0,0,1999,1999m12
1094286,0,0,0,0,2000,2000m12
1094286,1,0,1,0,2001,2001m12
1094286,1,0,1,0,2002,2002m12
1094286,1,0,1,0,2003,2003m12
1094286,1,0,1,0,2004,2004m9
1094286,1,0,1,0,2005,2005m9
1094320,0,0,0,0,2002,2002m12
1094320,0,0,0,0,2003,2003m12
1094320,0,0,0,0,2004,2004m12
1094320,0,0,0,0,2005,2005m12
1094320,0,0,0,0,2006,2006m12
1094320,0,0,0,0,2007,2007m12
1094320,0,0,0,0,2008,2008m12
1094320,0,0,0,0,2009,2009m12
1094323,0,0,0,0,1999,1999m12
1094335,0,0,0,0,1999,1999m12
1094335,0,0,0,0,2000,2000m12
1094335,0,0,0,0,2001,2001m12
1094348,0,0,0,0,1999,1999m12
1094348,0,0,0,0,2000,2000m12
1094348,0,0,0,0,2001,2001m12
1094348,0,0,0,0,2002,2002m12
1094348,0,0,0,0,2003,2003m12
1094348,0,0,0,0,2004,2004m12
1094348,0,0,0,0,2005,2005m12
1094348,0,0,0,0,2006,2006m12
1094348,0,0,0,0,2007,2007m12
1094348,0,0,0,0,2008,2008m12
1094348,0,0,0,0,2009,2009m12
1094348,0,0,0,0,2010,2010m12
1094348,0,0,0,0,2011,2011m12
1094348,0,0,0,0,2012,2012m12
1094348,0,0,0,0,2013,2013m12
1094348,0,0,0,0,2014,2014m12
1094348,0,0,0,0,2015,2015m12
1094348,0,0,0,0,2016,2016m12
1094348,0,0,0,0,2017,2017m12
1094360,0,0,0,0,1999,1999m12
1094360,0,0,0,0,2000,2000m12
1094360,0,0,0,0,2001,2001m12
1094360,0,0,0,0,2002,2002m12
1094360,0,0,0,0,2003,2003m12
1094360,0,0,0,0,2004,2004m12
1094363,0,,,,1999,1999m12
1094363,0,,,,2000,2000m12
1094363,0,,,,2001,2001m12
1094363,0,,,,2002,2002m12
1094363,0,,,,2003,2003m12
1094363,0,0,0,0,2004,2004m12
1094363,0,,,,2005,2005m12
1094363,0,0,0,0,2006,2006m12
1094363,0,0,0,0,2007,2007m12
1094363,0,0,0,0,2008,2008m12
1094363,0,,,,2009,2009m12
1094365,0,0,0,0,1999,1999m12
1094365,0,0,0,0,2000,2000m12
1094365,0,0,0,0,2001,2001m12
1094365,0,0,0,0,2002,2002m12
1094365,0,0,0,0,2003,2003m12
1094365,0,,,,2004,2004m12
1094371,1,0,0,0,2000,2000m3
1094371,1,0,0,0,2001,2001m3
1094373,0,0,0,0,2000,2000m6
1094373,0,,,,2001,2001m9
1094373,0,,,,2002,2002m9
1094376,0,0,0,0,2000,2000m9
1094376,0,,,,2001,2001m9
1094376,0,,,,2002,2002m10
1094376,0,,,,2003,2003m9
1094376,0,,,,2004,2004m9
1094376,1,0,0,0,2005,2005m9
1094376,0,0,0,0,2006,2006m10
1094376,1,0,0,0,2007,2007m9
1094376,1,0,0,0,2008,2008m9
1094376,1,0,0,0,2009,2009m9
1094392,0,0,0,0,1999,1999m12
1094392,0,0,0,0,2000,2000m12
1094392,0,0,0,0,2001,2001m12
1094392,0,0,0,0,2002,2002m12
1094392,0,0,0,0,2003,2003m12
1094392,0,0,0,0,2004,2004m12
1094392,1,0,0,0,2005,2005m12
1094392,1,0,0,0,2006,2006m12
1094392,1,0,0,0,2007,2007m12
1094392,1,0,0,0,2008,2008m12
1094392,1,1,0,0,2009,2009m12
1094392,1,1,0,0,2010,2010m12
1094392,1,1,0,0,2011,2011m5
1094392,1,1,0,0,2011,2011m12
1094392,1,1,0,0,2012,2012m12
1094392,1,1,0,0,2013,2013m12
1094392,1,1,0,0,2014,2014m12
1094392,1,1,0,0,2015,2015m12
1094392,1,1,0,0,2016,2016m12
1094392,1,1,0,0,2017,2017m12
1094392,1,1,0,0,2018,2018m12
1094412,0,,,,2002,2002m12
1094451,0,0,0,0,2000,2000m1
1094451,0,0,0,0,2001,2001m1
1094451,0,0,0,0,2002,2002m1
1094484,0,,,,2000,2000m12
1094484,0,0,0,0,2001,2001m12
1094484,0,0,0,0,2002,2002m12
1094484,0,0,0,0,2003,2003m12
1094484,0,0,0,0,2004,2004m12
1094484,0,0,0,0,2005,2005m12
1094561,0,,,,1999,1999m12
1094561,0,0,0,0,2000,2000m12
1094561,0,,,,2001,2001m12
1094561,0,,,,2002,2002m12
1094561,0,0,0,0,2003,2003m12
1094561,0,0,0,0,2004,2004m12
1094561,1,0,0,0,2005,2005m12
1094561,0,0,0,0,2006,2006m12
1094563,0,0,0,0,1999,1999m3
1094563,0,0,0,0,2000,2000m3
1094563,0,,,,2001,2001m3
1094572,0,,,,2000,2000m4
1094572,0,0,0,0,2001,2001m3
1094572,0,0,0,0,2002,2002m3
1094572,0,0,0,0,2003,2003m3
1094572,0,,,,2003,2003m12
1094572,0,,,,2004,2004m12
1094572,0,,,,2005,2005m12
1094572,0,0,0,0,2006,2006m12
1094572,0,0,0,0,2007,2007m12
1094572,0,,,,2008,2008m12
1094572,0,,,,2009,2009m12
1094592,0,0,0,0,2001,2001m6
1094635,0,0,0,0,2000,2000m6
1094635,0,0,0,0,2001,2001m6
1094635,0,0,0,0,2002,2002m6
1094641,1,0,0,0,2000,2000m3
1094651,0,0,0,0,2001,2001m9
1094651,0,0,0,0,2002,2002m9
1094651,0,,,,2003,2003m9
1094651,0,,,,2004,2004m9
1094651,0,0,0,0,2005,2005m9
1094651,0,0,0,0,2006,2006m9
1094651,0,0,0,0,2007,2007m9
1094651,0,0,0,0,2008,2008m9
1094651,0,,,,2010,2010m12
1094651,0,,,,2011,2011m12
1094651,0,,,,2012,2012m12
1094651,0,,,,2013,2013m12
1094651,0,,,,2014,2014m12
1094656,0,,,,2002,2002m6
1094656,0,,,,2003,2003m6
1094656,0,,,,2004,2004m6
1094656,0,,,,2006,2006m4
1094726,0,0,0,0,1999,1999m12
1094729,0,0,0,0,1999,1999m12
1094735,0,,,,2000,2000m9
1094735,0,,,,2001,2001m9
1094735,0,,,,2002,2002m9
1094735,0,,,,2003,2003m9
1094738,0,0,0,0,1999,1999m12
1094738,0,0,0,0,2000,2000m12
1094738,0,0,0,0,2001,2001m12
1094738,0,0,0,0,2002,2002m12
1094738,0,0,0,0,2003,2003m12
1094738,0,0,0,0,2004,2004m12
1094738,0,0,0,0,2005,2005m12
1094738,0,0,0,0,2006,2006m12
1094738,0,0,0,0,2007,2007m12
1094738,0,0,0,0,2008,2008m12
1094738,0,0,0,0,2009,2009m12
1094738,0,0,0,0,2010,2010m12
1094738,0,0,0,0,2011,2011m12
1094738,0,0,0,0,2012,2012m12
1094738,0,0,0,0,2013,2013m12
1094738,0,0,0,0,2014,2014m12
1094738,0,0,0,0,2015,2015m12
1094739,0,0,0,0,2000,2000m4
1094739,0,0,0,0,2001,2001m4
1094739,0,0,0,0,2002,2002m4
1094739,0,0,0,0,2003,2003m4
1094739,0,0,0,0,2004,2004m4
1094739,0,0,0,0,2005,2005m4
1094739,0,0,0,0,2006,2006m4
1094739,0,0,0,0,2007,2007m4
1094739,0,0,0,0,2008,2008m4
1094739,0,0,0,0,2009,2009m4
1094739,0,0,0,0,2010,2010m4
1094739,1,0,0,0,2011,2011m4
1094739,0,0,0,0,2012,2012m4
1094739,0,0,0,0,2013,2013m4
1094739,0,0,0,0,2014,2014m4
1094739,0,0,0,0,2015,2015m4
1094739,0,0,0,0,2016,2016m4
1094739,0,0,0,0,2017,2017m4
1094739,0,0,0,0,2018,2018m4
1094739,0,0,0,0,2019,2019m4
1094742,0,0,0,0,2000,2000m12
1094742,0,0,0,0,2001,2001m12
1094742,0,0,0,0,2002,2002m12
1094742,0,0,0,0,2003,2003m12
1094742,0,0,0,0,2004,2004m12
1094742,0,0,0,0,2005,2005m12
1094742,0,0,0,0,2006,2006m12
1094742,0,0,0,0,2007,2007m12
1094742,0,0,0,0,2008,2008m12
1094742,0,0,0,0,2009,2009m12
1094742,0,0,0,0,2010,2010m12
1094742,0,0,0,0,2011,2011m12
1094742,0,0,0,0,2012,2012m12
1094742,0,0,0,0,2013,2013m12
1094764,0,,,,2001,2001m12
1094764,0,,,,2002,2002m6
1094767,0,,,,2001,2001m6
1094788,0,,,,2000,2000m12
1094788,0,,,,2001,2001m12
1094788,0,,,,2002,2002m12
1094788,0,0,0,0,2003,2003m12
1094788,0,0,0,0,2004,2004m12
1094788,0,0,0,0,2005,2005m12
1094788,0,,,,2006,2006m12
1094788,0,,,,2007,2007m4
1094788,0,,,,2009,2009m12
1094806,0,0,0,0,1999,1999m12
1094806,0,0,0,0,2000,2000m12
1094806,0,0,0,0,2003,2003m6
1094808,0,0,0,0,1999,1999m12
1094808,0,0,0,0,2000,2000m12
1094808,0,0,0,0,2001,2001m12
1094808,0,0,0,0,2002,2002m12
1094808,0,0,0,0,2003,2003m12
1094808,0,0,0,0,2004,2004m12
1094808,0,0,0,0,2005,2005m12
1094808,0,0,0,0,2006,2006m12
1094808,0,0,0,0,2007,2007m12
1094808,0,0,0,0,2008,2008m12
1094808,0,0,0,0,2009,2009m12
1094808,0,0,0,0,2010,2010m12
1094810,0,0,0,0,1999,1999m12
1094810,0,0,0,0,2000,2000m12
1094810,0,0,0,0,2001,2001m12
